business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
60334,Tenroku Ramen #2,4435 MISSION St,San Francisco,CA,94112,,60334_20170510,2017-05-10T00:00:00,86,Routine - Unscheduled,60334_20170510_103133,Data Breach in the past yr,Moderate Risk
82655,Mizutani Sushi Bar,4406 California St,San Francisco,CA,94118,,82655_20180514,2018-05-14T00:00:00,82,Routine - Unscheduled,82655_20180514_103133,Data Breach in the past yr,Moderate Risk
6643,T & L FOOD MARKET,405 EDDY St,San Francisco,CA,94109,,6643_20180509,2018-05-09T00:00:00,71,Routine - Unscheduled,6643_20180509_103133,Data Breach in the past yr,Moderate Risk
83570,Fuji Restaurant,301 West Portal Ave,San Francisco,CA,94127,14155566360,83570_20180510,2018-05-10T00:00:00,63,Routine - Unscheduled,83570_20180510_103133,Data Breach in the past yr,Moderate Risk
71380,Curry Up Now,659 Valencia St,San Francisco,CA,94110,14155827000,71380_20180516,2018-05-16T00:00:00,94,Routine - Unscheduled,71380_20180516_103133,Data Breach in the past yr,Moderate Risk
32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,14155644892,32671_20180508,2018-05-08T00:00:00,75,Routine - Unscheduled,32671_20180508_103133,Data Breach in the past yr,Moderate Risk
3445,Swiss Louis Restaurant,Pier 39  204,San Francisco,CA,94133,,3445_20180510,2018-05-10T00:00:00,87,Routine - Unscheduled,3445_20180510_103133,Data Breach in the past yr,Moderate Risk
76685,Jane,925 Larkin St,San Francisco,CA,94109,,76685_20180515,2018-05-15T00:00:00,85,Routine - Unscheduled,76685_20180515_103133,Data Breach in the past yr,Moderate Risk
69813,The Mission Oyster Bar Seafood Rest. & Mkt.t,2282 MISSION St,San Francisco,CA,94110,14155217250,69813_20180516,2018-05-16T00:00:00,90,Routine - Unscheduled,69813_20180516_103118,Employee Theft,Moderate Risk
92187,Yum Yum Sushi House,2181 Irving St,San Francisco,CA,94122,,92187_20180511,2018-05-11T00:00:00,90,Routine - Unscheduled,92187_20180511_103133,Data Breach in the past yr,Moderate Risk
17570,Tres Agaves,130 Townsend St,San Francisco,CA,94107,,17570_20180514,2018-05-14T00:00:00,84,Routine - Unscheduled,17570_20180514_103133,Data Breach in the past yr,Moderate Risk
91874,Alma Cocina,2801 Folsom St.,San Francisco,CA,94110,,91874_20180510,2018-05-10T00:00:00,86,Routine - Unscheduled,91874_20180510_103133,Data Breach in the past yr,Moderate Risk
77432,TY Sandwich,4829 Mission St,San Francisco,CA,94112,,77432_20180510,2018-05-10T00:00:00,94,Routine - Unscheduled,77432_20180510_103133,Data Breach in the past yr,Moderate Risk
86718,Lollipot,890 Taraval St,San Francisco,CA,94116,14155818962,86718_20180522,2018-05-22T00:00:00,45,Routine - Unscheduled,86718_20180522_103133,Data Breach in the past yr,Moderate Risk
70604,Grand Hyatt - One Up Restaurant,345 Stockton St,San Francisco,CA,94108,,70604_20180521,2018-05-21T00:00:00,92,Routine - Unscheduled,70604_20180521_103133,Data Breach in the past yr,Moderate Risk
38808,PPQ Beef Noodle House,1816 IRVING St,San Francisco,CA,94122,,38808_20180522,2018-05-22T00:00:00,,Routine - Unscheduled,38808_20180522_103133,Data Breach in the past yr,Moderate Risk
17946,Pizzeria Delfina,3611 18th St,San Francisco,CA,,,17946_20180510,2018-05-10T00:00:00,92,Routine - Unscheduled,17946_20180510_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1000,HEUNG YUEN RESTAURANT,3279 22nd St,San Francisco,CA,94110,,1000_20180523,2018-05-23T00:00:00,76,Routine - Unscheduled,1000_20180523_103133,Data Breach in the past yr,Moderate Risk
2973,KOH SAMUI & THE MONKEY,415 BRANNAN St,San Francisco,CA,94107,14155579885,2973_20180523,2018-05-23T00:00:00,88,Routine - Unscheduled,2973_20180523_103133,Data Breach in the past yr,Moderate Risk
3076,Limon Restaurant,524 VALENCIA St,San Francisco,CA,94103,,3076_20180523,2018-05-23T00:00:00,78,Routine - Unscheduled,3076_20180523_103118,Employee Theft,Moderate Risk
17946,Pizzeria Delfina,3611 18th St,San Francisco,CA,,,17946_20180510,2018-05-10T00:00:00,92,Routine - Unscheduled,17946_20180510_103118,Employee Theft,Moderate Risk
874,Pancho's Salsa Bar & Grill,1639 Polk St,San Francisco,CA,94109,,874_20180521,2018-05-21T00:00:00,90,Routine - Unscheduled,874_20180521_103133,Data Breach in the past yr,Moderate Risk
95023,Sakesan,1400 Ocean Ave,San Francisco,CA,94112,,95023_20180510,2018-05-10T00:00:00,92,Routine - Unscheduled,95023_20180510_103128,Consumer advisory not provided for raw or undercooked foods,Moderate Risk
3237,LAM HOA THUAN RESTAURANT,2337 IRVING St,San Francisco,CA,94122,,3237_20180522,2018-05-22T00:00:00,74,Routine - Unscheduled,3237_20180522_103133,Data Breach in the past yr,Moderate Risk
37407,Udupi Palace,1007 1/2 Valencia St,San Francisco,CA,94110,,37407_20180522,2018-05-22T00:00:00,77,Routine - Unscheduled,37407_20180522_103133,Data Breach in the past yr,Moderate Risk
64843,Palmyra,700 HAIGHT St,San Francisco,CA,94117,,64843_20180514,2018-05-14T00:00:00,,Reinspection/Followup,64843_20180514_103118,Employee Theft,Moderate Risk
4978,Angel's Market,1649 Castro St,San Francisco,CA,94114,14155648309,4978_20180522,2018-05-22T00:00:00,96,Routine - Unscheduled,4978_20180522_103123,Office in poor condition,Moderate Risk
65267,Calif Pacific Medical Ctr -  Kitchen,3700 CALIFORNIA St,San Francisco,CA,94118,,65267_20180523,2018-05-23T00:00:00,92,Routine - Unscheduled,65267_20180523_103133,Data Breach in the past yr,Moderate Risk
2973,KOH SAMUI & THE MONKEY,415 BRANNAN St,San Francisco,CA,94107,14155579885,2973_20180523,2018-05-23T00:00:00,88,Routine - Unscheduled,2973_20180523_103118,Employee Theft,Moderate Risk
71783,Imagine Culinary Group,"600 Townsend St, 4th Floor",San Francisco,CA,94103,,71783_20180521,2018-05-21T00:00:00,92,Routine - Unscheduled,71783_20180521_103118,Employee Theft,Moderate Risk
6564,HWA LEI MARKET,2970 A 16th St,San Francisco,CA,94103,14155861618,6564_20180522,2018-05-22T00:00:00,82,Routine - Unscheduled,6564_20180522_103133,Data Breach in the past yr,Moderate Risk
83474,The Fudgery Inc.,Pier 39  #172,San Francisco,CA,94133,,83474_20180518,2018-05-18T00:00:00,90,Routine - Unscheduled,83474_20180518_103133,Data Breach in the past yr,Moderate Risk
37090,Basil Canteen,1489 FOLSOM St,San Francisco,CA,94103,14155553963,37090_20180521,2018-05-21T00:00:00,86,Routine - Unscheduled,37090_20180521_103133,Data Breach in the past yr,Moderate Risk
1867,Escape From New York Pizza,333 Bush St #103,San Francisco,CA,94104,,1867_20180523,2018-05-23T00:00:00,88,Routine - Unscheduled,1867_20180523_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
2437,MANORA'S THAI CUISINE,1600 FOLSOM St,San Francisco,CA,94103,,2437_20180529,2018-05-29T00:00:00,88,Routine - Unscheduled,2437_20180529_103133,Data Breach in the past yr,Moderate Risk
1337,Sabor De San Miguel,3263 MISSION St,San Francisco,CA,94110,14155645866,1337_20180525,2018-05-25T00:00:00,90,Routine - Unscheduled,1337_20180525_103133,Data Breach in the past yr,Moderate Risk
18514,Yucatasia Deli & Sandwich,2164 Mission St,San Francisco,CA,94110,,18514_20180530,2018-05-30T00:00:00,73,Routine - Unscheduled,18514_20180530_103133,Data Breach in the past yr,Moderate Risk
3048,Crustacean,1475 Polk St,San Francisco,CA,94109,,3048_20180525,2018-05-25T00:00:00,92,Routine - Unscheduled,3048_20180525_103133,Data Breach in the past yr,Moderate Risk
18514,Yucatasia Deli & Sandwich,2164 Mission St,San Francisco,CA,94110,,18514_20180530,2018-05-30T00:00:00,73,Routine - Unscheduled,18514_20180530_103118,Employee Theft,Moderate Risk
66406,Charley's Grilled Subs,865 Market St,San Francisco,CA,94103,,66406_20180523,2018-05-23T00:00:00,83,Routine - Unscheduled,66406_20180523_103133,Data Breach in the past yr,Moderate Risk
68832,Bayshore Market Deli & Liquor,300 BAYSHORE Blvd,San Francisco,CA,94124,,68832_20180530,2018-05-30T00:00:00,83,Routine - Unscheduled,68832_20180530_103123,Office in poor condition,Moderate Risk
71696,B. Patisserie LLC,2821 CALIFORNIA St,San Francisco,CA,94115,,71696_20180525,2018-05-25T00:00:00,86,Routine - Unscheduled,71696_20180525_103118,Employee Theft,Moderate Risk
32654,Double Play Bar & Grill,2401 16th St,San Francisco,CA,94103,,32654_20180529,2018-05-29T00:00:00,76,Routine - Unscheduled,32654_20180529_103133,Data Breach in the past yr,Moderate Risk
79206,Pho Express,380 Bush St #4,San Francisco,CA,94104,,79206_20180604,2018-06-04T00:00:00,77,Routine - Unscheduled,79206_20180604_103133,Data Breach in the past yr,Moderate Risk
279,Inga Donuts,1026 Hyde St,San Francisco,CA,94109,,279_20180606,2018-06-06T00:00:00,94,Routine - Unscheduled,279_20180606_103133,Data Breach in the past yr,Moderate Risk
71131,Rico Pan,5488 MISSION St,San Francisco,CA,94112,,71131_20180605,2018-06-05T00:00:00,79,Routine - Unscheduled,71131_20180605_103133,Data Breach in the past yr,Moderate Risk
2293,GOLD MIRROR ITALIAN RESTAURANT,800 TARAVAL,San Francisco,CA,94116,,2293_20180605,2018-06-05T00:00:00,96,Routine - Unscheduled,2293_20180605_103133,Data Breach in the past yr,Moderate Risk
34665,Le Petit Laurent,699 CHENERY St,San Francisco,CA,94131,,34665_20180604,2018-06-04T00:00:00,83,Routine - Unscheduled,34665_20180604_103128,Consumer advisory not provided for raw or undercooked foods,Moderate Risk
74436,Tenderloin Grocery & Liquor,62 Turk St,San Francisco,CA,94102,,74436_20180604,2018-06-04T00:00:00,92,Routine - Unscheduled,74436_20180604_103133,Data Breach in the past yr,Moderate Risk
79125,"Belcampo Meat Company, LLC",1998 Polk St,San Francisco,CA,94109,14155665573,79125_20180606,2018-06-06T00:00:00,96,Routine - Unscheduled,79125_20180606_103133,Data Breach in the past yr,Moderate Risk
436,North Beach Restaurant,1512 Stockton St,San Francisco,CA,94133,,436_20180523,2018-05-23T00:00:00,87,Routine - Unscheduled,436_20180523_103133,Data Breach in the past yr,Moderate Risk
7207,GOLDEN PRODUCE,172 CHURCH St,San Francisco,CA,94114,14155431536,7207_20180605,2018-06-05T00:00:00,82,Routine - Unscheduled,7207_20180605_103123,Office in poor condition,Moderate Risk
76960,Jayhoon Fedaiy,1035 Geary Blvd,San Francisco,CA,94109,,76960_20180605,2018-06-05T00:00:00,86,Routine - Unscheduled,76960_20180605_103133,Data Breach in the past yr,Moderate Risk
36589,Catering With Style,2800 BRYANT St,San Francisco,CA,94110,14155201276,36589_20180604,2018-06-04T00:00:00,67,Routine - Unscheduled,36589_20180604_103133,Data Breach in the past yr,Moderate Risk
64846,Taraval Pizza,1115 Taraval St,San Francisco,CA,94116,,64846_20180605,2018-06-05T00:00:00,94,Routine - Unscheduled,64846_20180605_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
95455,Bake Cheese Tart,"845 Market St #16, LL1",San Francisco,CA,94103,,95455_20180509,2018-05-09T00:00:00,96,Routine - Unscheduled,95455_20180509_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7207,GOLDEN PRODUCE,172 CHURCH St,San Francisco,CA,94114,14155431536,7207_20180605,2018-06-05T00:00:00,82,Routine - Unscheduled,7207_20180605_103133,Data Breach in the past yr,Moderate Risk
69666,Shalimar Restaurant,1409 Polk St,San Francisco,CA,94109,,69666_20180605,2018-06-05T00:00:00,90,Routine - Unscheduled,69666_20180605_103133,Data Breach in the past yr,Moderate Risk
68890,Geneva Bubble Tea,981 Geneva Ave,San Francisco,CA,94112,,68890_20180606,2018-06-06T00:00:00,84,Routine - Unscheduled,68890_20180606_103133,Data Breach in the past yr,Moderate Risk
91849,Koja Kitchen SF,"845 Market St., Ste. FE 10",San Francisco,CA,94103,,91849_20171117,2017-11-17T00:00:00,90,Routine - Unscheduled,91849_20171117_103133,Data Breach in the past yr,Moderate Risk
3102,TOWN'S END RESTAURANT & BAKERY,2 TOWNSEND St,San Francisco,CA,94107,14155510749,3102_20180605,2018-06-05T00:00:00,82,Routine - Unscheduled,3102_20180605_103118,Employee Theft,Moderate Risk
65057,The Brixton,2140 UNION St,San Francisco,CA,94123,14155401114,65057_20180530,2018-05-30T00:00:00,92,Routine - Unscheduled,65057_20180530_103133,Data Breach in the past yr,Moderate Risk
77425,DOSA,995 Valencia St,San Francisco,CA,94110,14155643672,77425_20180605,2018-06-05T00:00:00,80,Routine - Unscheduled,77425_20180605_103118,Employee Theft,Moderate Risk
70960,Tsubasa Sushi,429 Gough St,San Francisco,CA,94102,,70960_20180601,2018-06-01T00:00:00,81,Routine - Unscheduled,70960_20180601_103133,Data Breach in the past yr,Moderate Risk
18310,Chef Hunan,4661 MISSION St,San Francisco,CA,94112,,18310_20180606,2018-06-06T00:00:00,82,Routine - Unscheduled,18310_20180606_103133,Data Breach in the past yr,Moderate Risk
37658,Jack In The Box #556,366 Bayshore Blvd,San Francisco,CA,94124,,37658_20180612,2018-06-12T00:00:00,88,Routine - Unscheduled,37658_20180612_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
39810,Cherry Blossom Bakery,844 Clement St,San Francisco,CA,94118,,39810_20180614,2018-06-14T00:00:00,88,Routine - Unscheduled,39810_20180614_103133,Data Breach in the past yr,Moderate Risk
90568,Brown Sugar Factory,525 Valencia St,San Francisco,CA,94110,14155267200,90568_20180605,2018-06-05T00:00:00,86,Routine - Unscheduled,90568_20180605_103133,Data Breach in the past yr,Moderate Risk
63121,Sodini's Restaurant,510 Green St,San Francisco,CA,94133,14155290499,63121_20180611,2018-06-11T00:00:00,81,Routine - Unscheduled,63121_20180611_103133,Data Breach in the past yr,Moderate Risk
94894,Wing Lee Bakery,503 Clement St,San Francisco,CA,94118,,94894_20180614,2018-06-14T00:00:00,83,Routine - Unscheduled,94894_20180614_103118,Employee Theft,Moderate Risk
2788,Sushi Hunter,1701 Powell St,San Francisco,CA,94133,,2788_20180612,2018-06-12T00:00:00,92,Routine - Unscheduled,2788_20180612_103133,Data Breach in the past yr,Moderate Risk
1442,Waterfront Bakery,2801 Leavenworth St,San Francisco,CA,94133,,1442_20180607,2018-06-07T00:00:00,94,Routine - Unscheduled,1442_20180607_103133,Data Breach in the past yr,Moderate Risk
94921,Tuba Express Mediterraean Kebab and Gyro,1550 California St,San Francisco,CA,94109,,94921_20180612,2018-06-12T00:00:00,86,Routine - Unscheduled,94921_20180612_103133,Data Breach in the past yr,Moderate Risk
1571,SF Bay Club - Court Cafe,150 Greenwich St,San Francisco,CA,94111,,1571_20180613,2018-06-13T00:00:00,90,Routine - Unscheduled,1571_20180613_103134,Other moderate risk violation,Moderate Risk
2335,Velvet Cantina,3349 23rd St,San Francisco,CA,94110,,2335_20180612,2018-06-12T00:00:00,90,Routine - Unscheduled,2335_20180612_103133,Data Breach in the past yr,Moderate Risk
64884,Tope,1326 Grant Ave,San Francisco,CA,94133,,64884_20180607,2018-06-07T00:00:00,90,Routine - Unscheduled,64884_20180607_103133,Data Breach in the past yr,Moderate Risk
81187,Casa Mayah Restaurant,294 Turk St,San Francisco,CA,94102,14155933500,81187_20160509,2016-05-09T00:00:00,72,Routine - Unscheduled,81187_20160509_103133,Data Breach in the past yr,Moderate Risk
3228,THANH LONG RESTAURANT,4101 JUDAH St,San Francisco,CA,94122,14155257984,3228_20180619,2018-06-19T00:00:00,86,Routine - Unscheduled,3228_20180619_103133,Data Breach in the past yr,Moderate Risk
34665,Le Petit Laurent,699 CHENERY St,San Francisco,CA,94131,,34665_20180619,2018-06-19T00:00:00,,Reinspection/Followup,34665_20180619_103128,Consumer advisory not provided for raw or undercooked foods,Moderate Risk
32556,Seal Rock Inn Restaurant,545 Point Lobos Ave,San Francisco,CA,94121,,32556_20180620,2018-06-20T00:00:00,77,Routine - Unscheduled,32556_20180620_103133,Data Breach in the past yr,Moderate Risk
66583,Kara's Cupcakes,2565 03rd St #334,San Francisco,CA,94107,,66583_20180611,2018-06-11T00:00:00,94,Routine - Unscheduled,66583_20180611_103133,Data Breach in the past yr,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,San Francisco,CA,94110,14155829718,4864_20180614,2018-06-14T00:00:00,83,Routine - Unscheduled,4864_20180614_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
77714,Hopwater Distribution,850 Bush St,San Francisco,CA,94108,,77714_20180620,2018-06-20T00:00:00,83,Routine - Unscheduled,77714_20180620_103133,Data Breach in the past yr,Moderate Risk
91413,Pesce E Riso Restaurant,1224 Grant Ave,San Francisco,CA,94133,,91413_20180620,2018-06-20T00:00:00,90,Routine - Unscheduled,91413_20180620_103133,Data Breach in the past yr,Moderate Risk
2580,CAFE MARS,798 BRANNAN St,San Francisco,CA,94103,,2580_20180618,2018-06-18T00:00:00,92,Routine - Unscheduled,2580_20180618_103118,Employee Theft,Moderate Risk
81680,Sharetea,135 04th St,San Francisco,CA,94103,14155220888,81680_20180613,2018-06-13T00:00:00,90,Routine - Unscheduled,81680_20180613_103133,Data Breach in the past yr,Moderate Risk
91044,Chopsticks Restaurant,4615 Mission St,San Francisco,CA,94112,,91044_20180620,2018-06-20T00:00:00,84,Routine - Unscheduled,91044_20180620_103118,Employee Theft,Moderate Risk
64346,Fillmore Bake Shop,1890 FILLMORE St,San Francisco,CA,94115,,64346_20180615,2018-06-15T00:00:00,73,Routine - Unscheduled,64346_20180615_103133,Data Breach in the past yr,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,San Francisco,CA,94110,14155829718,4864_20180614,2018-06-14T00:00:00,83,Routine - Unscheduled,4864_20180614_103133,Data Breach in the past yr,Moderate Risk
74680,Aliment,790 Bush St,San Francisco,CA,94108,,74680_20180618,2018-06-18T00:00:00,92,Routine - Unscheduled,74680_20180618_103133,Data Breach in the past yr,Moderate Risk
81187,Casa Mayah Restaurant,294 Turk St,San Francisco,CA,94102,14155933500,81187_20171212,2017-12-12T00:00:00,81,Routine - Unscheduled,81187_20171212_103118,Employee Theft,Moderate Risk
1994,EL POLLO SUPREMO,5210 MISSION St,San Francisco,CA,94112,14155335750,1994_20180620,2018-06-20T00:00:00,90,Routine - Unscheduled,1994_20180620_103133,Data Breach in the past yr,Moderate Risk
69606,El Porteno I Restaurant,5173 MISSION St,San Francisco,CA,94112,,69606_20180619,2018-06-19T00:00:00,82,Routine - Unscheduled,69606_20180619_103133,Data Breach in the past yr,Moderate Risk
81187,Casa Mayah Restaurant,294 Turk St,San Francisco,CA,94102,14155933500,81187_20171212,2017-12-12T00:00:00,81,Routine - Unscheduled,81187_20171212_103133,Data Breach in the past yr,Moderate Risk
27350,18th Street Commissary,3334 18th St,San Francisco,CA,94110,,27350_20180620,2018-06-20T00:00:00,85,Routine - Unscheduled,27350_20180620_103118,Employee Theft,Moderate Risk
71328,Fable,558 CASTRO St,San Francisco,CA,94114,14155552404,71328_20180619,2018-06-19T00:00:00,92,Routine - Unscheduled,71328_20180619_103133,Data Breach in the past yr,Moderate Risk
